6,True,True,0,0.999997935899942,1.0,3,0.07692308,0,0,0,0,0,0,0,0,0,0,1,0,True
14,True,True,0.9999993238257963,0.9999993441636632,0.5714285714285714,8,0.03448276,0,0,0,0,0,0,0,0,0,1,0,0,False
6,True,True,0,0.9999971454310851,1.0,3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,True
15,True,True,0.9999991445049613,0.9999974140393771,0.4,9,0.18518518,0,0,0,0,0,0,0,0,0,1,0,0,False
7,True,True,0,0.9999986399180528,0.3846153846153846,3,0.25,0,0,0,0,0,0,0,0,0,0,1,0,True
10,True,True,0,0.999996336412045,0.30000000000000004,2,0.46666667,0,0,0,0,0,0,0,0,0,0,1,0,True
4,True,True,0,0.999998459825459,0.25,1,0.42857143,0,0,0,0,1,0,0,0,0,0,0,0,False
10,True,True,0.7142834632505715,0.9999981469616409,0.4,4,0.22222222,0,0,0,0,1,0,0,0,0,0,0,0,False
13,True,True,0.9999962928847831,0.9999986674625194,0.3076923076923077,7,0.16666667,1,0,0,0,0,0,0,0,0,0,0,0,False
5,True,True,0,0.9999975480050783,0.19999999999999996,1,0.33333334,1,0,0,0,0,0,0,0,0,0,0,0,False
2,True,False,0,0.7142847372962731,1.0,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
8,True,True,0,0,0.375,3,0.2,0,0,0,0,0,0,0,0,0,0,1,0,False
9,True,True,0,0,0.1578947368421053,3,0.4,0,0,0,0,0,0,0,0,0,0,1,0,False
3,True,False,0,0,0.33333333333333337,1,0.33333334,0,0,0,0,0,0,0,0,0,0,1,0,False
9,True,True,0,0.9999965348444018,0.05882352941176472,2,0.5833333,0,0,0,0,1,0,0,0,0,0,0,0,False
3,True,False,0,0.9999983210365408,1.0,2,0.14285715,0,0,0,0,0,0,0,0,0,0,1,0,True
11,True,True,0.9999994609635996,0.9999984621150432,0.18181818181818177,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,False
3,True,False,0,0.999996005656006,0.6666666666666667,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
10,True,True,0.9999987722470409,0.9999991768224903,0.125,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,False
13,True,True,0.14286223916611937,0.9999985217658374,0.18518518518518523,4,0.3809524,0,0,0,0,1,0,0,0,0,0,0,0,False
2,True,False,0,0.9999985684290362,0.5,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
11,True,True,0.9999972751520707,0.9999955997994037,0.2727272727272727,3,0.33333334,0,0,0,0,1,0,0,0,0,0,0,0,False
6,True,True,0,0.9999977573323696,0.16666666666666663,1,0.4,0,0,0,0,1,0,0,0,0,0,0,0,False
16,True,True,0.9999988131609487,0.9999967795677186,0.4375,7,0.09677419,0,0,0,0,1,0,0,0,0,0,0,0,False
13,True,True,0,0.9999974741918933,0.52,8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,True
6,True,True,0,0,0.33333333333333337,2,0.16666667,0,0,0,0,0,0,0,0,0,0,1,0,False
6,True,False,0,0,1.0,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
9,True,True,0.9999942512241392,0.9999974522370044,0.18181818181818177,2,0.4117647,0,0,0,0,0,0,0,0,0,1,0,0,False
9,True,True,0,0.9999976980034442,0.33333333333333337,2,0.42857143,0,0,0,0,1,0,0,0,0,0,0,0,True
8,True,True,0.9999962083704148,0.9999974786882178,0.125,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,False
9,True,True,0.999998932525164,0.9999970946988994,0.2222222222222222,2,0.42857143,1,0,0,0,0,0,0,0,0,0,0,0,False
7,True,False,0,0,0.4285714285714286,3,0.14285715,0,0,0,0,0,0,0,0,0,0,1,0,False
5,True,True,0,0.9999974408889508,0.19999999999999996,1,0.33333334,0,0,0,0,1,0,0,0,0,0,0,0,True
9,True,True,0,0.9999955353401444,0.33333333333333337,3,0.1764706,0,0,0,0,0,0,0,0,0,1,0,0,False
9,True,True,0,0.9999946017032457,0.5,3,0.2857143,0,0,0,0,1,0,0,0,0,0,0,0,True
4,True,True,0,0,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0,False
12,True,True,0.8571407689334256,0.9999980561448046,0.33333333333333337,5,0.083333336,0,0,0,0,1,0,0,0,0,0,0,0,True
6,True,False,0,0.8571409767444238,1.0,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
13,True,True,0.9999970403522344,0.9999989774946838,0.15384615384615385,1,0.64705884,0,0,0,0,0,0,0,0,0,1,0,0,False
12,True,True,0.999996885915782,0.8571408923756506,0.33333333333333337,5,0.23809524,0,0,0,0,1,0,0,0,0,0,0,0,True
11,True,True,0.9999974010585091,0.9999989754605372,0.2727272727272727,3,0.4117647,0,0,0,0,1,0,0,0,0,0,0,0,False
11,True,True,0.9999984959742012,0.9999988872193494,0.2727272727272727,3,0.4117647,0,0,0,0,1,0,0,0,0,0,0,0,False
9,True,True,0.9999976645291571,0.999999103440964,0.11111111111111116,1,0.6666667,0,0,0,0,0,0,0,0,0,1,0,0,False
12,True,True,0.9999972452491837,0.7142850254101931,0.33333333333333337,5,0.23809524,0,0,0,0,1,0,0,0,0,0,0,0,True
8,True,True,0.9999979844460005,0.9999993439715921,0.25,2,0.3846154,0,0,0,0,1,0,0,0,0,0,0,0,False
13,True,True,0.9999978654931271,0.999997837835404,0.040000000000000036,2,0.8,0,0,0,0,1,0,0,0,0,0,0,0,False
10,True,True,0.9999978670405876,0.9999973576098857,0.19999999999999996,3,0.22222222,0,0,0,0,0,0,0,0,0,1,0,0,False
12,True,True,0.9999960761895259,0.8571407419174593,0.41666666666666663,5,0.3,0,0,0,0,1,0,0,0,0,0,0,0,True
13,True,True,0.999995830903327,0.9999973303540506,0.15384615384615385,1,0.64705884,0,0,0,0,0,0,0,0,0,1,0,0,False
5,True,False,0,0.1428564608376841,0.4,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,True
13,True,True,0.999996734581539,0.9999970461744103,0.040000000000000036,2,0.8,0,0,0,0,1,0,0,0,0,0,0,0,False
7,True,True,0,0.8571388034741256,0.2857142857142857,2,0.25,0,0,0,0,0,0,0,0,0,0,1,0,True
15,True,True,0.9999987190535448,0.9999967565917264,0.4,7,0.33333334,0,0,0,0,0,0,0,0,0,1,0,0,False
4,True,True,0,0.9999965920254901,0.5,1,0.42857143,0,0,0,0,0,0,0,0,0,0,1,0,True
3,True,True,0,0.9999967848543636,0.33333333333333337,1,0.33333334,0,0,0,0,0,0,0,0,0,0,1,0,True
9,True,True,0,0.9999975438734656,0.26315789473684215,3,0.4,0,0,0,0,0,0,0,0,0,0,1,0,True
5,True,True,0,0.9999986337634044,0.4,1,0.33333334,0,0,0,0,0,0,0,0,0,0,1,0,True
5,True,True,0,0.9999972999271769,0.2727272727272727,2,0.625,0,0,0,0,0,0,0,0,0,0,1,0,True
3,True,True,0,0,0.33333333333333337,1,0.33333334,0,0,0,0,0,0,0,0,0,0,1,0,False
4,True,True,0,0,0.5,2,0.11111111,0,0,0,0,0,0,0,0,0,0,1,0,True
18,True,True,0.999998486711547,0.9999970681205572,0.2571428571428571,6,0.37037036,0,0,0,0,1,0,0,0,0,0,0,0,False
8,True,False,0,0,1.0,8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
4,True,False,0,0,1.0,4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
8,True,False,0,0.8571396252608534,1.0,8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
5,True,False,0,0,1.0,5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
6,True,False,0,0,1.0,6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
2,False,False,0,0.9999986752790796,0.5,1,0.25,0,0,0,0,0,0,0,0,0,0,0,1,True
3,True,True,0,0.999997551054268,0.33333333333333337,1,0.14285715,0,0,1,0,0,0,0,0,0,0,0,0,False
3,True,False,0,0,0.33333333333333337,1,0.33333334,0,0,0,0,0,0,0,0,0,0,1,0,False
4,True,True,0,0,0.1428571428571429,2,0.5,0,0,0,0,0,0,0,0,0,0,1,0,False
6,True,False,0,0,0.33333333333333337,2,0.4,0,0,0,0,0,0,0,0,0,0,1,0,False
4,True,False,0,0,0.5,2,0.11111111,0,0,0,0,0,0,0,0,0,0,1,0,False
6,True,False,0,0,0.33333333333333337,2,0.16666667,0,0,0,0,0,0,0,0,0,0,1,0,False
4,True,True,0,0.999998506632843,0.5,1,0.42857143,0,0,0,0,0,0,0,0,0,0,1,0,True
5,True,False,0,0.9999987659618187,0.4,2,0.2,0,0,0,0,0,0,0,0,0,0,1,0,True
6,True,True,0.9999982871820222,0.9999971457623935,0.33333333333333337,1,0.4,0,0,0,0,1,0,0,0,0,0,0,0,True
3,True,True,0,0.9999961320421742,0.33333333333333337,1,0.14285715,0,0,0,0,1,0,0,0,0,0,0,0,False
11,True,True,0.999995951858609,0.9999978347868945,0.2222222222222222,3,0.33333334,0,0,0,0,1,0,0,0,0,0,0,0,False
9,True,True,0.9999971588868083,0.9999972975575397,0.2222222222222222,2,0.42857143,0,0,0,0,1,0,0,0,0,0,0,0,False
8,True,True,0,0.9999973661195445,0.375,2,0.2857143,0,0,0,0,1,0,0,0,0,0,0,0,True
30,False,False,0.9999977670320787,0.9999969107969637,0.8333333333333334,27,0.01724138,0,0,0,0,1,0,0,0,0,0,0,0,False
8,False,False,0,0,0.4666666666666667,5,0.13333334,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.625,5,0.05882353,0,0,0,0,0,0,0,0,0,0,1,0,False
5,True,True,0.9999956719588248,0.9999981402171565,0.4,2,0.2,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.4666666666666667,5,0.13333334,0,0,0,0,0,0,0,0,0,0,1,0,False
13,True,True,0.999998602601786,0.999997317348279,0.3913043478260869,5,0.31578946,0,0,0,0,1,0,0,0,0,0,0,0,False
8,False,False,0,0,0.4666666666666667,5,0.13333334,0,0,0,0,0,0,0,0,0,0,1,0,False
4,True,True,0,0.9999981934398618,0.25,1,0.25,0,0,1,0,0,0,0,0,0,0,0,0,False
9,True,True,0.9999965879829904,0.9999974915672573,0.4444444444444444,3,0.25,0,0,0,0,1,0,0,0,0,0,0,0,False
6,True,True,0.4285719485226093,0.9999973502226964,0.33333333333333337,2,0.16666667,0,0,0,0,1,0,0,0,0,0,0,0,False
3,True,False,0,0.9999966763637007,0.33333333333333337,1,0.14285715,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.625,5,0.05882353,0,0,0,0,0,0,0,0,0,0,1,0,False
3,True,True,0,0.28571462374674705,0.6666666666666667,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,True
8,False,False,0,0,0.4666666666666667,5,0.13333334,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.625,5,0.05882353,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.625,5,0.05882353,0,0,0,0,0,0,0,0,0,0,1,0,False
11,True,True,0.9999995551265799,0.999997429621331,0.4545454545454546,5,0.21052632,0,0,0,0,0,0,0,0,0,1,0,0,False
8,False,False,0,0,0.4666666666666667,5,0.13333334,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0.9999983991801493,0.375,3,0.125,0,0,0,0,1,0,0,0,0,0,0,0,False
6,True,True,0.9999964122032097,0.9999969933905192,0.5,2,0.27272728,0,0,0,0,1,0,0,0,0,0,0,0,True
8,False,False,0,0,0.625,5,0.05882353,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.4666666666666667,5,0.13333334,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.625,5,0.05882353,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.625,5,0.05882353,0,0,0,0,0,0,0,0,0,0,1,0,False
5,True,True,0,0,0.6,2,0.22222222,0,0,1,0,0,0,0,0,0,0,0,0,False
8,False,False,0,0,0.4666666666666667,5,0.13333334,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.4666666666666667,5,0.13333334,0,0,0,0,0,0,0,0,0,0,1,0,False
8,False,False,0,0,0.4666666666666667,5,0.13333334,0,0,0,0,0,0,0,0,0,0,1,0,False
8,True,True,0,0.9999965383914009,0.375,3,0.125,0,0,0,0,1,0,0,0,0,0,0,0,False
4,True,True,0,0,0.5,1,0.25,0,0,1,0,0,0,0,0,0,0,0,0,True
3,True,True,0.9999971323604471,0.999998407499131,0.6666666666666667,1,0.33333334,0,0,1,0,0,0,0,0,0,0,0,0,False
8,True,True,0,0.9999986931974367,0.2857142857142857,2,0.33333334,0,0,0,0,0,0,0,0,0,1,0,0,False
6,True,True,0.28571458404387684,0.9999982371106668,0.33333333333333337,2,0.27272728,0,0,0,0,0,0,0,0,0,0,1,0,True
7,True,True,0,0.9999964596183142,0.4285714285714286,2,0.14285715,0,0,0,0,1,0,0,0,0,0,0,0,True
7,True,True,0.9999996607891198,0.9999970223290707,0.1428571428571429,1,0.6,0,0,0,0,0,0,0,0,0,1,0,0,False
8,True,True,0,0.999996942280019,0.375,3,0.13333334,0,0,0,0,1,0,0,0,0,0,0,0,False
6,True,True,0.999998335361473,0.9999986826037923,0.33333333333333337,1,0.4,0,0,0,0,0,0,0,0,0,1,0,0,True
6,True,True,0.9999982088660988,0.9999998909451348,0.16666666666666663,1,0.4,0,0,0,0,0,0,0,0,0,1,0,0,True
10,True,True,0,0.999998621195619,0.30000000000000004,2,0.46666667,0,0,0,0,1,0,0,0,0,0,0,0,True
7,True,True,0,0.9999977612754396,0.2857142857142857,2,0.14285715,0,0,0,0,1,0,0,0,0,0,0,0,True
9,True,True,0,0.9999984969001173,0.2222222222222222,1,0.53846157,0,0,0,0,1,0,0,0,0,0,0,0,True
10,True,False,0,0.9999981046229216,0.09999999999999998,1,0.5714286,0,0,0,0,1,0,0,0,0,0,0,0,False
8,True,True,0,0.9999971314702439,0.125,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,False
13,True,True,0.9999980128687334,0.999997461111819,0.2857142857142857,4,0.3043478,0,0,0,0,0,0,0,0,0,1,0,0,False
7,True,True,0,0,0.2857142857142857,2,0.14285715,0,0,0,0,0,0,0,0,0,1,0,0,False
5,True,True,0,0.9999984875135501,0.19999999999999996,1,0.33333334,0,0,0,0,0,0,0,0,0,1,0,0,False
8,True,True,0,0.9999984503252669,0.125,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,False
8,True,True,0,0,0.5,3,0.15384616,0,0,1,0,0,0,0,0,0,0,0,0,True
8,True,True,0.9999983678005934,0.9999961996189621,0.05882352941176472,2,0.5833333,1,0,0,0,0,0,0,0,0,0,0,0,False
8,True,True,0,0.9999985220007284,0.4444444444444444,4,0.1764706,0,0,0,0,0,0,0,0,0,1,0,0,False
4,True,True,0,0.9999979278042374,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0,False
8,True,False,0,0.9999954937669113,1.0,4,0.05882353,0,0,0,0,0,0,0,0,0,0,0,1,True
9,True,True,0.8571397642442418,0.9999957538960971,0.25,2,0.2857143,0,0,0,0,1,0,0,0,0,0,0,0,False
5,True,True,0,0.9999978135704833,0.4,2,0.09090909,0,0,0,0,0,0,0,0,0,0,1,0,False
4,True,True,0,0.9999985972138437,0.5,1,0.5,0,0,1,0,0,0,0,0,0,0,0,0,False
4,True,True,0,0.999997908122705,0.5,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0,True
7,True,False,0,0,0.5714285714285714,4,0.14285715,0,0,0,0,0,0,0,0,0,0,1,0,False
5,True,True,0,0,0.19999999999999996,1,0.33333334,0,0,0,0,0,0,0,0,0,0,1,0,False
2,True,False,0,0,0.5,1,0.2,0,0,0,0,0,0,0,0,0,0,1,0,False
6,True,True,0,0,0.33333333333333337,1,0.4,0,0,0,0,0,0,0,0,0,0,1,0,True
6,True,False,0,0,0.5,3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,True
9,True,True,0.85714217237298,0.9999973117182626,0.25,2,0.2857143,0,0,0,0,1,0,0,0,0,0,0,0,False
8,True,True,0.9999946064113432,0.9999972791743146,0.125,1,0.6363636,0,0,0,0,1,0,0,0,0,0,0,0,False
14,True,True,0.9999992122874101,0.9999971009399846,0.2857142857142857,4,0.36363637,0,0,0,0,1,0,0,0,0,0,0,0,False
16,True,True,0.999996949384014,0.9999966724469485,0.0714285714285714,4,0.5,0,0,0,0,1,0,0,0,0,0,0,0,False
8,True,True,0.9999998756355757,0.9999979809506324,0.25,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,False
5,True,True,0,0.9999975882339437,0.19999999999999996,1,0.33333334,0,0,0,0,0,0,0,0,0,1,0,0,False
9,True,True,0.2857127035269881,0.9999975137337996,0.2222222222222222,3,0.42857143,0,0,0,1,0,0,0,0,0,0,0,0,False
14,True,True,0.9999989775987718,0.9999985726900025,0.1428571428571429,5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,False
13,True,True,0.9999981671398305,0.9999958857876847,0.18181818181818177,2,0.4117647,0,0,0,0,0,0,0,0,0,1,0,0,False
11,True,True,0,0.9999986493809374,0.4,4,0.22222222,0,0,0,0,1,0,0,0,0,0,0,0,False
12,True,True,0.9999966409704124,0.999997744046947,0.21739130434782605,4,0.3888889,0,0,0,0,1,0,0,0,0,0,0,0,False
20,True,True,0,0.999997690492582,0.641025641025641,16,0.03448276,0,0,0,0,1,0,0,0,0,0,0,0,True
9,True,True,0.9999963502844997,0.999996745316428,0.1578947368421053,3,0.61538464,0,0,0,0,1,0,0,0,0,0,0,0,False
7,True,True,0.28571418296998274,0.9999956532333955,0.2857142857142857,2,0.33333334,0,0,0,0,1,0,0,0,0,0,0,0,False
10,True,True,0,0,0.4,4,0.29411766,0,0,0,0,0,0,0,0,0,0,1,0,False
10,True,True,0,0,0.5,5,0.1,0,0,0,0,0,0,0,0,0,0,1,0,False
6,True,True,0,0.8571411161545864,0.5,2,0.27272728,0,0,0,0,0,0,0,0,0,1,0,0,False
8,True,True,0.9999951051574301,0.9999954916631978,0.25,2,0.2857143,0,0,0,0,0,0,0,0,0,0,1,0,False
6,True,True,0.9999969108440188,0.9999976118327026,0.33333333333333337,2,0.4,0,0,0,0,0,0,0,0,0,0,1,0,False
2,True,True,0,0.9999983117404125,0.5,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
6,True,True,0.999997273157108,0.9999963129088209,0.33333333333333337,2,0.16666667,0,0,0,0,0,0,0,0,0,0,1,0,False
7,True,True,0,0.9999969868075158,0.5,2,0.07692308,0,0,0,0,1,0,0,0,0,0,0,0,True
7,True,False,0,0.9999937129593464,0.5714285714285714,3,0.23076923,0,0,0,0,0,0,0,0,0,0,1,0,True
11,True,True,0.9999990164944679,0.9999984622335787,0.09090909090909094,1,0.6,0,0,0,0,1,0,0,0,0,0,0,0,False
8,True,True,0.999999008889344,0.999997486639516,0.2857142857142857,2,0.14285715,0,0,0,0,1,0,0,0,0,0,0,0,False
5,True,True,0.9999970975679098,0.9999956087148886,0.19999999999999996,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,False
10,True,False,0,0.8571417984506047,0.4,5,0.1,0,0,0,0,0,0,0,0,0,1,0,0,False
4,True,True,0.999996458474972,0.9999959269872869,0.25,1,0.25,0,0,0,0,1,0,0,0,0,0,0,0,False
11,True,True,0,0,0.5238095238095238,6,0.15,0,0,0,0,1,0,0,0,0,0,0,0,False
7,True,True,0,0.8571421478425882,0.2857142857142857,1,0.45454547,1,0,0,0,0,0,0,0,0,0,0,0,False
2,True,True,0.999997550405155,0.8571402365384845,0.5,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,False
5,True,True,0,0.9999977314285642,0.19999999999999996,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0,False
12,True,True,0.8571394236677466,0.2857158603272903,0.33333333333333337,4,0.23809524,0,0,0,0,1,0,0,0,0,0,0,0,False
7,True,False,0,0.5714287266067232,0.2857142857142857,2,0.14285715,0,0,0,0,0,0,0,0,0,0,0,1,False
2,True,True,0,0,0.5,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0,False
6,True,True,0,0.9999948026549239,0.16666666666666663,1,0.4,0,0,0,0,1,0,0,0,0,0,0,0,False
6,True,False,0,0.999997022721876,0.33333333333333337,2,0.16666667,0,0,0,0,0,0,0,0,0,0,0,1,False
8,True,True,0,0.9999973664853197,0.25,3,0.2857143,0,0,0,0,1,0,0,0,0,0,0,0,False
4,True,False,0,0.9999945117685096,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0,True
11,True,True,0.8571415756463687,0.9999988780648439,0.375,3,0.2,0,0,0,0,0,0,0,0,0,1,0,0,False
11,True,True,0.9999981244000555,0.999997821886113,0.18181818181818177,3,0.4117647,0,0,0,0,1,0,0,0,0,0,0,0,False
13,True,True,0,0.9999973469906934,0.40740740740740744,7,0.16,0,0,0,0,1,0,0,0,0,0,0,0,False
7,True,True,0,0.9999965520424196,0.33333333333333337,1,0.4,0,0,0,0,0,0,0,0,0,1,0,0,True
8,True,True,0.9999976909936201,0.9999961901443695,0.11111111111111116,1,0.53846157,0,0,0,0,0,0,0,0,0,1,0,0,False
13,True,True,0.9999970262928009,0.9999963051787468,0.33333333333333337,4,0.36842105,0,0,0,0,0,0,0,0,0,1,0,0,False
15,True,True,0.9999967439954089,0.9999980695824958,0.1333333333333333,2,0.52380955,0,0,0,0,1,0,0,0,0,0,0,0,False
8,True,True,0.9999985801716481,0.9999981946451453,0.25,2,0.2857143,0,0,0,0,1,0,0,0,0,0,0,0,False
12,True,True,0.9999960704923243,0.9999969087564493,0.41666666666666663,5,0.18181819,0,0,0,0,0,0,0,0,0,1,0,0,False
13,False,False,0.9999994642177097,0.9999994226129824,0.5,6,0.083333336,1,0,0,0,0,0,0,0,0,0,0,0,False
4,True,True,0,0.8571405611260781,0.5,2,0.11111111,0,0,0,0,0,0,0,0,0,0,0,1,True
15,True,True,0,0.9999968855901351,0.2142857142857143,4,0.42857143,0,0,0,0,1,0,0,0,0,0,0,0,False
12,True,True,0.9999965220885296,0.9999984969667484,0.16666666666666663,2,0.5294118,0,0,0,0,0,0,0,0,0,1,0,0,False
10,False,False,0.9999964577862505,0.9999970175910061,0.5,5,0.3125,0,0,0,0,0,0,0,0,0,0,1,0,True
10,False,False,0.9999969577161169,0.9999961553184824,0.30000000000000004,3,0.15789473,0,0,0,0,1,0,0,0,0,0,0,0,False
6,True,True,0,0.9999988068607292,0.33333333333333337,1,0.5555556,0,0,0,0,1,0,0,0,0,0,0,0,True
11,True,True,0.9999982311232817,0.999998923797309,0.36363636363636365,4,0.2631579,0,0,0,0,1,0,0,0,0,0,0,0,False
